Country,Position,Date,Song title,Song author 
Netherlands,40,2015-10-01,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,1,2015-09-24,What Do You Mean?,Justin Bieber
Netherlands,2,2015-09-24,How Deep Is Your Love,Calvin Harris & Disciples
Netherlands,3,2015-09-24,Can't Feel My Face,Weeknd
Netherlands,4,2015-09-24,Show Me Love,Sam Feldt & Kimberly Anne
Netherlands,5,2015-09-24,Omen,Disclosure & Sam Smith
Netherlands,6,2015-09-24,Habibi (I Need Your Love),"Shaggy, Mohombi, Faydee & Costi"
Netherlands,7,2015-09-24,The Hills,Weeknd
Netherlands,8,2015-09-24,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,9,2015-09-24,That's How You Know,Nico & Vinz
Netherlands,10,2015-09-24,Lean On,"Major Lazer, Snake & MO"
Netherlands,11,2015-09-24,Good For You,Selena Gomez & A$ap Rocky
Netherlands,12,2015-09-24,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,13,2015-09-24,Lush Life,Zara Larsson
Netherlands,14,2015-09-24,Are You With Me,Lost Frequencies
Netherlands,15,2015-09-24,Let It Go,James Bay
Netherlands,16,2015-09-24,El Mismo Sol,Alvaro Soler & Jennifer Lopez
Netherlands,17,2015-09-24,Waiting For Love,Avicii
Netherlands,18,2015-09-24,Dominique,Anouk
Netherlands,19,2015-09-24,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,20,2015-09-24,Here For You,Kygo & Ella Henderson
Netherlands,21,2015-09-24,Investeren In De Liefde,"SFB, Ronnie Flex, Lil Kleine & Bokoesam"
Netherlands,22,2015-09-24,Watch Me,Silento
Netherlands,23,2015-09-24,For A Better Day,Avicii
Netherlands,24,2015-09-24,Easy Love,Sigala
Netherlands,25,2015-09-24,Policeman,Eva Simons
Netherlands,26,2015-09-24,Sun Is Shining,Axwell & Ingrosso
Netherlands,27,2015-09-24,Take Your Time,Sam Hunt
Netherlands,28,2015-09-24,Round & Round,"Dyna, Firstman, Lil Kleine & Bollebof"
Netherlands,29,2015-09-24,Drag Me Down,One Direction
Netherlands,30,2015-09-24,Locked Away,R. City & Adam Levine
Netherlands,31,2015-09-24,Don't Worry,Madcon & Ray Dalton
Netherlands,32,2015-09-24,Reality,Lost Frequencies & Janieck Devy
Netherlands,33,2015-09-24,Photograph,Ed Sheeran
Netherlands,34,2015-09-24,Sugar,Robin Schulz & Francesco Yates
Netherlands,35,2015-09-24,Ghost Town,Adam Lambert
Netherlands,36,2015-09-24,Cheerleader,OMI
Netherlands,37,2015-09-24,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,38,2015-09-24,Want To Want Me,Jason Derulo
Netherlands,39,2015-09-24,Stole The Show,Kygo & Parson James
Netherlands,40,2015-09-24,Hey Mama,"David Guetta, Nicki Minaj & Afrojack"
Netherlands,1,2015-09-17,What Do You Mean?,Justin Bieber
Netherlands,2,2015-09-17,How Deep Is Your Love,Calvin Harris & Disciples
Netherlands,3,2015-09-17,Can't Feel My Face,Weeknd
Netherlands,4,2015-09-17,Good For You,Selena Gomez & A$ap Rocky
Netherlands,5,2015-09-17,SummerThing!,Afrojack & Mike Taylor
Netherlands,6,2015-09-17,Are You With Me,Lost Frequencies
Netherlands,7,2015-09-17,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,8,2015-09-17,Want To Want Me,Jason Derulo
Netherlands,9,2015-09-17,Round & Round,"Dyna, Firstman, Lil Kleine & Bollebof"
Netherlands,10,2015-09-17,Photograph,Ed Sheeran
Netherlands,11,2015-09-17,Lush Life,Zara Larsson
Netherlands,12,2015-09-17,Watch Me,Silento
Netherlands,13,2015-09-17,Policeman,Eva Simons
Netherlands,14,2015-09-17,Ghost Town,Adam Lambert
Netherlands,15,2015-09-17,The Hills,Weeknd
Netherlands,16,2015-09-17,Locked Away,R. City & Adam Levine
Netherlands,17,2015-09-17,Waiting For Love,Avicii
Netherlands,18,2015-09-17,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,19,2015-09-17,Cheerleader,OMI
Netherlands,20,2015-09-17,Easy Love,Sigala
Netherlands,21,2015-09-17,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,22,2015-09-17,Lean On,"Major Lazer, Snake & MO"
Netherlands,23,2015-09-17,See You Again,Wiz Khalifa & Charlie Puth
Netherlands,24,2015-09-17,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,25,2015-09-17,Hey Mama,"David Guetta, Nicki Minaj & Afrojack"
Netherlands,26,2015-09-17,Reality,Lost Frequencies & Janieck Devy
Netherlands,27,2015-09-17,El Mismo Sol,Alvaro Soler & Jennifer Lopez
Netherlands,28,2015-09-17,Habibi (I Need Your Love),"Shaggy, Mohombi, Faydee & Costi"
Netherlands,29,2015-09-17,"I Don't Like It, I Love It","Flo Rida, Robin Thicke & Verdine White"
Netherlands,30,2015-09-17,Let It Go,James Bay
Netherlands,31,2015-09-17,Stole The Show,Kygo & Parson James
Netherlands,32,2015-09-17,Dominique,Anouk
Netherlands,33,2015-09-17,Here For You,Kygo & Ella Henderson
Netherlands,34,2015-09-17,Sun Is Shining,Axwell & Ingrosso
Netherlands,35,2015-09-17,Omen,Disclosure & Sam Smith
Netherlands,36,2015-09-17,Don't Worry,Madcon & Ray Dalton
Netherlands,37,2015-09-17,Take Your Time,Sam Hunt
Netherlands,38,2015-09-17,Parijs,Kenny B
Netherlands,39,2015-09-17,Drag Me Down,One Direction
Netherlands,40,2015-09-17,Show Me Love,Sam Feldt & Kimberly Anne
Netherlands,1,2015-09-10,What Do You Mean?,Justin Bieber
Netherlands,2,2015-09-10,How Deep Is Your Love,Calvin Harris & Disciples
Netherlands,3,2015-09-10,Can't Feel My Face,Weeknd
Netherlands,4,2015-09-10,Locked Away,R. City & Adam Levine
Netherlands,5,2015-09-10,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,6,2015-09-10,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,7,2015-09-10,Reality,Lost Frequencies & Janieck Devy
Netherlands,8,2015-09-10,Sun Is Shining,Axwell & Ingrosso
Netherlands,9,2015-09-10,Lean On,"Major Lazer, Snake & MO"
Netherlands,10,2015-09-10,Waiting For Love,Avicii
Netherlands,11,2015-09-10,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,12,2015-09-10,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,13,2015-09-10,Ghost Town,Adam Lambert
Netherlands,14,2015-09-10,Stole The Show,Kygo & Parson James
Netherlands,15,2015-09-10,Show Me Love,Sam Feldt & Kimberly Anne
Netherlands,16,2015-09-10,Don't Worry,Madcon & Ray Dalton
Netherlands,17,2015-09-10,Let It Go,James Bay
Netherlands,18,2015-09-10,Habibi (I Need Your Love),"Shaggy, Mohombi, Faydee & Costi"
Netherlands,19,2015-09-10,Watch Me,Silento
Netherlands,20,2015-09-10,El Mismo Sol,Alvaro Soler & Jennifer Lopez
Netherlands,21,2015-09-10,Drag Me Down,One Direction
Netherlands,22,2015-09-10,Are You With Me,Lost Frequencies
Netherlands,23,2015-09-10,Policeman,Eva Simons
Netherlands,24,2015-09-10,Cheerleader,OMI
Netherlands,25,2015-09-10,Hey Mama,"David Guetta, Nicki Minaj & Afrojack"
Netherlands,26,2015-09-10,See You Again,Wiz Khalifa & Charlie Puth
Netherlands,27,2015-09-10,Want To Want Me,Jason Derulo
Netherlands,28,2015-09-10,Lush Life,Zara Larsson
Netherlands,29,2015-09-10,SummerThing!,Afrojack & Mike Taylor
Netherlands,30,2015-09-10,Parijs,Kenny B
Netherlands,31,2015-09-10,Easy Love,Sigala
Netherlands,32,2015-09-10,"I Don't Like It, I Love It","Flo Rida, Robin Thicke & Verdine White"
Netherlands,33,2015-09-10,Fun,Pitbull & Chris Brown
Netherlands,34,2015-09-10,The Hills,Weeknd
Netherlands,35,2015-09-10,Freedom,Pharrell Williams
Netherlands,36,2015-09-10,Omen,Disclosure & Sam Smith
Netherlands,37,2015-09-10,Worth It,Fifth Harmony & Kid Ink
Netherlands,38,2015-09-10,Photograph,Ed Sheeran
Netherlands,39,2015-09-10,Good For You,Selena Gomez & A$ap Rocky
Netherlands,40,2015-09-10,Save Me,Listenbee & Naz Tokio
Netherlands,1,2015-09-03,What Do You Mean?,Justin Bieber
Netherlands,2,2015-09-03,How Deep Is Your Love,Calvin Harris & Disciples
Netherlands,3,2015-09-03,Can't Feel My Face,Weeknd
Netherlands,4,2015-09-03,Photograph,Ed Sheeran
Netherlands,5,2015-09-03,The Hills,Weeknd
Netherlands,6,2015-09-03,Sun Is Shining,Axwell & Ingrosso
Netherlands,7,2015-09-03,Stole The Show,Kygo & Parson James
Netherlands,8,2015-09-03,Save Me,Listenbee & Naz Tokio
Netherlands,9,2015-09-03,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,10,2015-09-03,El Mismo Sol,Alvaro Soler & Jennifer Lopez
Netherlands,11,2015-09-03,Are You With Me,Lost Frequencies
Netherlands,12,2015-09-03,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,13,2015-09-03,Don't Worry,Madcon & Ray Dalton
Netherlands,14,2015-09-03,Lean On,"Major Lazer, Snake & MO"
Netherlands,15,2015-09-03,Fun,Pitbull & Chris Brown
Netherlands,16,2015-09-03,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,17,2015-09-03,SummerThing!,Afrojack & Mike Taylor
Netherlands,18,2015-09-03,Let It Go,James Bay
Netherlands,19,2015-09-03,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,20,2015-09-03,"I Don't Like It, I Love It","Flo Rida, Robin Thicke & Verdine White"
Netherlands,21,2015-09-03,Worth It,Fifth Harmony & Kid Ink
Netherlands,22,2015-09-03,Habibi (I Need Your Love),"Shaggy, Mohombi, Faydee & Costi"
Netherlands,23,2015-09-03,Reality,Lost Frequencies & Janieck Devy
Netherlands,24,2015-09-03,Waiting For Love,Avicii
Netherlands,25,2015-09-03,Policeman,Eva Simons
Netherlands,26,2015-09-03,King,Years & Years
Netherlands,27,2015-09-03,Watch Me,Silento
Netherlands,28,2015-09-03,See You Again,Wiz Khalifa & Charlie Puth
Netherlands,29,2015-09-03,Locked Away,R. City & Adam Levine
Netherlands,30,2015-09-03,Ghost Town,Adam Lambert
Netherlands,31,2015-09-03,Omen,Disclosure & Sam Smith
Netherlands,32,2015-09-03,Another You,Armin Van Buuren & Mr. Probz
Netherlands,33,2015-09-03,Hey Mama,"David Guetta, Nicki Minaj & Afrojack"
Netherlands,34,2015-09-03,Want To Want Me,Jason Derulo
Netherlands,35,2015-09-03,Parijs,Kenny B
Netherlands,36,2015-09-03,Cheerleader,OMI
Netherlands,37,2015-09-03,Drag Me Down,One Direction
Netherlands,38,2015-09-03,Freedom,Pharrell Williams
Netherlands,39,2015-09-03,Show Me Love,Sam Feldt & Kimberly Anne
Netherlands,40,2015-09-03,Good For You,Selena Gomez & A$ap Rocky
Netherlands,1,2015-08-27,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,2,2015-08-27,How Deep Is Your Love,Calvin Harris & Disciples
Netherlands,3,2015-08-27,Can't Feel My Face,Weeknd
Netherlands,4,2015-08-27,Save Me,Listenbee & Naz Tokio
Netherlands,5,2015-08-27,Worth It,Fifth Harmony & Kid Ink
Netherlands,6,2015-08-27,See You Again,Wiz Khalifa & Charlie Puth
Netherlands,7,2015-08-27,Let It Go,James Bay
Netherlands,8,2015-08-27,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,9,2015-08-27,Firestone,Kygo & Conrad
Netherlands,10,2015-08-27,Stole The Show,Kygo & Parson James
Netherlands,11,2015-08-27,Freedom,Pharrell Williams
Netherlands,12,2015-08-27,Are You With Me,Lost Frequencies
Netherlands,13,2015-08-27,Photograph,Ed Sheeran
Netherlands,14,2015-08-27,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,15,2015-08-27,"I Don't Like It, I Love It","Flo Rida, Robin Thicke & Verdine White"
Netherlands,16,2015-08-27,Trap Queen,Fetty Wap
Netherlands,17,2015-08-27,Lean On,"Major Lazer, Snake & MO"
Netherlands,18,2015-08-27,Reality,Lost Frequencies & Janieck Devy
Netherlands,19,2015-08-27,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,20,2015-08-27,Show Me Love,Sam Feldt & Kimberly Anne
Netherlands,21,2015-08-27,Watch Me,Silento
Netherlands,22,2015-08-27,Hey Mama,"David Guetta, Nicki Minaj & Afrojack"
Netherlands,23,2015-08-27,Sun Is Shining,Axwell & Ingrosso
Netherlands,24,2015-08-27,Habibi (I Need Your Love),"Shaggy, Mohombi, Faydee & Costi"
Netherlands,25,2015-08-27,Don't Worry,Madcon & Ray Dalton
Netherlands,26,2015-08-27,Locked Away,R. City & Adam Levine
Netherlands,27,2015-08-27,El Mismo Sol,Alvaro Soler & Jennifer Lopez
Netherlands,28,2015-08-27,Want To Want Me,Jason Derulo
Netherlands,29,2015-08-27,Intoxicated,Martin Solveig
Netherlands,30,2015-08-27,Another You,Armin Van Buuren & Mr. Probz
Netherlands,31,2015-08-27,Parijs,Kenny B
Netherlands,32,2015-08-27,King,Years & Years
Netherlands,33,2015-08-27,Drag Me Down,One Direction
Netherlands,34,2015-08-27,Waiting For Love,Avicii
Netherlands,35,2015-08-27,SummerThing!,Afrojack & Mike Taylor
Netherlands,36,2015-08-27,Policeman,Eva Simons
Netherlands,37,2015-08-27,Ghost Town,Adam Lambert
Netherlands,38,2015-08-27,Fun,Pitbull & Chris Brown
Netherlands,39,2015-08-27,Cheerleader,OMI
Netherlands,40,2015-08-27,Omen,Disclosure & Sam Smith
Netherlands,1,2015-08-20,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,2,2015-08-20,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,3,2015-08-20,How Deep Is Your Love,Calvin Harris & Disciples
Netherlands,4,2015-08-20,Freedom,Pharrell Williams
Netherlands,5,2015-08-20,Watch Me,Silento
Netherlands,6,2015-08-20,Don't Worry,Madcon & Ray Dalton
Netherlands,7,2015-08-20,Ghost Town,Adam Lambert
Netherlands,8,2015-08-20,El Mismo Sol,Alvaro Soler & Jennifer Lopez
Netherlands,9,2015-08-20,Cheerleader,OMI
Netherlands,10,2015-08-20,Reality,Lost Frequencies & Janieck Devy
Netherlands,11,2015-08-20,Sun Is Shining,Axwell & Ingrosso
Netherlands,12,2015-08-20,Want To Want Me,Jason Derulo
Netherlands,13,2015-08-20,Don't Look Down,Martin Garrix & Usher
Netherlands,14,2015-08-20,Show Me Love,Sam Feldt & Kimberly Anne
Netherlands,15,2015-08-20,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,16,2015-08-20,Waiting For Love,Avicii
Netherlands,17,2015-08-20,Save Me,Listenbee & Naz Tokio
Netherlands,18,2015-08-20,Hold My Hand,Jess Glynne
Netherlands,19,2015-08-20,Stole The Show,Kygo & Parson James
Netherlands,20,2015-08-20,Drag Me Down,One Direction
Netherlands,21,2015-08-20,Can't Feel My Face,Weeknd
Netherlands,22,2015-08-20,"I Don't Like It, I Love It","Flo Rida, Robin Thicke & Verdine White"
Netherlands,23,2015-08-20,King,Years & Years
Netherlands,24,2015-08-20,Hey Mama,"David Guetta, Nicki Minaj & Afrojack"
Netherlands,25,2015-08-20,SummerThing!,Afrojack & Mike Taylor
Netherlands,26,2015-08-20,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,27,2015-08-20,Another You,Armin Van Buuren & Mr. Probz
Netherlands,28,2015-08-20,Thinking Out Loud,Ed Sheeran
Netherlands,29,2015-08-20,Intoxicated,Martin Solveig
Netherlands,30,2015-08-20,Let It Go,James Bay
Netherlands,31,2015-08-20,Firestone,Kygo & Conrad
Netherlands,32,2015-08-20,Lean On,"Major Lazer, Snake & MO"
Netherlands,33,2015-08-20,Photograph,Ed Sheeran
Netherlands,34,2015-08-20,Locked Away,R. City & Adam Levine
Netherlands,35,2015-08-20,Worth It,Fifth Harmony & Kid Ink
Netherlands,36,2015-08-20,See You Again,Wiz Khalifa & Charlie Puth
Netherlands,37,2015-08-20,Are You With Me,Lost Frequencies
Netherlands,38,2015-08-20,Fun,Pitbull & Chris Brown
Netherlands,39,2015-08-20,Parijs,Kenny B
Netherlands,40,2015-08-20,Policeman,Eva Simons
Netherlands,1,2015-08-13,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,2,2015-08-13,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,3,2015-08-13,Lean On,"Major Lazer, Snake & MO"
Netherlands,4,2015-08-13,Thinking Out Loud,Ed Sheeran
Netherlands,5,2015-08-13,Save Me,Listenbee & Naz Tokio
Netherlands,6,2015-08-13,Want To Want Me,Jason Derulo
Netherlands,7,2015-08-13,Drag Me Down,One Direction
Netherlands,8,2015-08-13,Intoxicated,Martin Solveig
Netherlands,9,2015-08-13,Trap Queen,Fetty Wap
Netherlands,10,2015-08-13,Cheerleader,OMI
Netherlands,11,2015-08-13,Show Me Love,Sam Feldt & Kimberly Anne
Netherlands,12,2015-08-13,King,Years & Years
Netherlands,13,2015-08-13,How Deep Is Your Love,Calvin Harris & Disciples
Netherlands,14,2015-08-13,El Mismo Sol,Alvaro Soler & Jennifer Lopez
Netherlands,15,2015-08-13,Let It Go,James Bay
Netherlands,16,2015-08-13,Sun Is Shining,Axwell & Ingrosso
Netherlands,17,2015-08-13,"I Don't Like It, I Love It","Flo Rida, Robin Thicke & Verdine White"
Netherlands,18,2015-08-13,Parijs,Kenny B
Netherlands,19,2015-08-13,SummerThing!,Afrojack & Mike Taylor
Netherlands,20,2015-08-13,Don't Worry,Madcon & Ray Dalton
Netherlands,21,2015-08-13,Waiting For Love,Avicii
Netherlands,22,2015-08-13,Hey Mama,"David Guetta, Nicki Minaj & Afrojack"
Netherlands,23,2015-08-13,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,24,2015-08-13,Uptown Funk!,Mark Ronson & Bruno Mars
Netherlands,25,2015-08-13,Can't Feel My Face,Weeknd
Netherlands,26,2015-08-13,Stole The Show,Kygo & Parson James
Netherlands,27,2015-08-13,Reality,Lost Frequencies & Janieck Devy
Netherlands,28,2015-08-13,Are You With Me,Lost Frequencies
Netherlands,29,2015-08-13,Worth It,Fifth Harmony & Kid Ink
Netherlands,30,2015-08-13,Ghost Town,Adam Lambert
Netherlands,31,2015-08-13,Fun,Pitbull & Chris Brown
Netherlands,32,2015-08-13,Policeman,Eva Simons
Netherlands,33,2015-08-13,Another You,Armin Van Buuren & Mr. Probz
Netherlands,34,2015-08-13,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,35,2015-08-13,See You Again,Wiz Khalifa & Charlie Puth
Netherlands,36,2015-08-13,Hold My Hand,Jess Glynne
Netherlands,37,2015-08-13,Locked Away,R. City & Adam Levine
Netherlands,38,2015-08-13,Don't Look Down,Martin Garrix & Usher
Netherlands,39,2015-08-13,Freedom,Pharrell Williams
Netherlands,40,2015-08-13,Firestone,Kygo & Conrad
Netherlands,1,2015-08-06,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,2,2015-08-06,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,3,2015-08-06,Lean On,"Major Lazer, Snake & MO"
Netherlands,4,2015-08-06,Show Me Love,Sam Feldt & Kimberly Anne
Netherlands,5,2015-08-06,SummerThing!,Afrojack & Mike Taylor
Netherlands,6,2015-08-06,Freedom,Pharrell Williams
Netherlands,7,2015-08-06,Parijs,Kenny B
Netherlands,8,2015-08-06,Cheerleader,OMI
Netherlands,9,2015-08-06,Thinking Out Loud,Ed Sheeran
Netherlands,10,2015-08-06,Somebody,Natalie La Rose & Jeremih
Netherlands,11,2015-08-06,Hold My Hand,Jess Glynne
Netherlands,12,2015-08-06,King,Years & Years
Netherlands,13,2015-08-06,See You Again,Wiz Khalifa & Charlie Puth
Netherlands,14,2015-08-06,Policeman,Eva Simons
Netherlands,15,2015-08-06,Fun,Pitbull & Chris Brown
Netherlands,16,2015-08-06,Save Me,Listenbee & Naz Tokio
Netherlands,17,2015-08-06,Intoxicated,Martin Solveig
Netherlands,18,2015-08-06,Sun Is Shining,Axwell & Ingrosso
Netherlands,19,2015-08-06,Ghost Town,Adam Lambert
Netherlands,20,2015-08-06,Reality,Lost Frequencies & Janieck Devy
Netherlands,21,2015-08-06,Worth It,Fifth Harmony & Kid Ink
Netherlands,22,2015-08-06,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,23,2015-08-06,Are You With Me,Lost Frequencies
Netherlands,24,2015-08-06,Don't Look Down,Martin Garrix & Usher
Netherlands,25,2015-08-06,Waiting For Love,Avicii
Netherlands,26,2015-08-06,Don't Worry,Madcon & Ray Dalton
Netherlands,27,2015-08-06,Let It Go,James Bay
Netherlands,28,2015-08-06,"I Don't Like It, I Love It","Flo Rida, Robin Thicke & Verdine White"
Netherlands,29,2015-08-06,Can't Feel My Face,Weeknd
Netherlands,30,2015-08-06,Hey Mama,"David Guetta, Nicki Minaj & Afrojack"
Netherlands,31,2015-08-06,Drag Me Down,One Direction
Netherlands,32,2015-08-06,Uptown Funk!,Mark Ronson & Bruno Mars
Netherlands,33,2015-08-06,Locked Away,R. City & Adam Levine
Netherlands,34,2015-08-06,Firestone,Kygo & Conrad
Netherlands,35,2015-08-06,Another You,Armin Van Buuren & Mr. Probz
Netherlands,36,2015-08-06,Want To Want Me,Jason Derulo
Netherlands,37,2015-08-06,Stole The Show,Kygo & Parson James
Netherlands,38,2015-08-06,El Mismo Sol,Alvaro Soler & Jennifer Lopez
Netherlands,39,2015-08-06,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,40,2015-08-06,How Deep Is Your Love,Calvin Harris & Disciples
Netherlands,1,2015-07-30,El Perdon,Nicky Jam & Enrique Iglesias
Netherlands,2,2015-07-30,Ain't Nobody (Loves Me Better),Felix Jaehn & Jasmine Thompson
Netherlands,3,2015-07-30,Drank & Drugs,Lil Kleine & Ronnie Flex
Netherlands,4,2015-07-30,Can't Feel My Face,Weeknd
Netherlands,5,2015-07-30,"I Don't Like It, I Love It","Flo Rida, Robin Thicke & Verdine White"
Netherlands,6,2015-07-30,See You Again,Wiz Khalifa & Charlie Puth
Netherlands,7,2015-07-30,Where Are U Now,"Skrillex, Diplo & Justin Bieber"
Netherlands,8,2015-07-30,Want To Want Me,Jason Derulo
