Country,Position,Date,Song title,Song author,Country artist,Genre
Belgium,14,2023-02-04,I Ain't Worried,OneRepublic,US,Pop

Belgium,15,2023-02-04,Miss You,Oliver Tree & Robin Schulz,DE,Pop

Belgium,16,2023-02-04,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop

Belgium,17,2023-02-04,Love Again,Kid LAROI,AU,

Belgium,18,2023-02-04,Take It Away,L. A. B.,SE,

Belgium,19,2023-02-04,As It Was,Harry Styles,England,Pop

Belgium,20,2023-02-04,Shivers,Ed Sheeran,GB,Pop

Belgium,1,2023-01-07,Anti-Hero,Taylor Swift,US,Pop

Belgium,2,2023-01-07,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Belgium,3,2023-01-07,Made You Look,Meghan Trainor,US,Pop

Belgium,4,2023-01-07,Warrior,Oscar & The Wolf,BE,

Belgium,5,2023-01-07,Snap,Rosa Linn,AM,Indie Pop

Belgium,6,2023-01-07,Never Gonna Not Dance Again,P!nk,US,Pop

Belgium,7,2023-01-07,As It Was,Harry Styles,England,Pop

Belgium,8,2023-01-07,Miss You,Oliver Tree & Robin Schulz,DE,Pop

Belgium,9,2023-01-07,Secretly,Maan & Goldband,NL,

Belgium,10,2023-01-07,Wat Wil Je Van Mij,Metejoor & Hannah Mae,BE,Pop

Belgium,11,2023-01-07,Emergency,Goldband,NL,

Belgium,12,2023-01-07,The Loneliest,Maneskin,IT,

Belgium,13,2023-01-07,Unholy,Sam Smith & Kim Petras,US,Dance

Belgium,14,2023-01-07,Forget Me,Lewis Capaldi,GB,Alternative

Belgium,15,2023-01-07,Celestial,Ed Sheeran,GB,Pop

Belgium,16,2023-01-07,How Do I Say Goodbye,Dean Lewis,AU,Singer/Songwriter

Belgium,17,2023-01-07,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,

Belgium,18,2023-01-07,Cuff It,Beyonce Knowles,US,

Belgium,19,2023-01-07,Better Off Alone,Berre,BE,

Belgium,20,2023-01-07,Lionheart (Fearless),Joel Corry & Tom Grennan,GB,Dance

Belgium,1,2022-12-10,Anti-Hero,Taylor Swift,US,Pop

Belgium,2,2022-12-10,Warrior,Oscar & The Wolf,BE,

Belgium,3,2022-12-10,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Belgium,4,2022-12-10,Wat Wil Je Van Mij,Metejoor & Hannah Mae,BE,Pop

Belgium,5,2022-12-10,Forget Me,Lewis Capaldi,GB,Alternative

Belgium,6,2022-12-10,Zilver,Pommelien Thijs,BE,Pop

Belgium,7,2022-12-10,How Do I Say Goodbye,Dean Lewis,AU,Singer/Songwriter

Belgium,8,2022-12-10,Made You Look,Meghan Trainor,US,Pop

Belgium,9,2022-12-10,Miss You,Oliver Tree & Robin Schulz,DE,Pop

Belgium,10,2022-12-10,Snap,Rosa Linn,AM,Indie Pop

Belgium,11,2022-12-10,Never Gonna Not Dance Again,P!nk,US,Pop

Belgium,12,2022-12-10,Noodgeval,Goldband,NL,House

Belgium,13,2022-12-10,Celestial,Ed Sheeran,GB,Pop

Belgium,14,2022-12-10,In De Regen,Camille,FR,Pop

Belgium,15,2022-12-10,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,

Belgium,16,2022-12-10,Unholy,Sam Smith & Kim Petras,US,Dance

Belgium,17,2022-12-10,As It Was,Harry Styles,England,Pop

Belgium,18,2022-12-10,The Loneliest,Maneskin,IT,

Belgium,19,2022-12-10,Adrenaline,"Kris Kross Amsterdam, Ronnie Flex & Zoe Tauran",NL,

Belgium,20,2022-12-10,Hold Me Closer,Elton John & Britney Spears,US,Dance

Belgium,1,2022-11-12,Anti-Hero,Taylor Swift,US,Pop

Belgium,2,2022-11-12,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Belgium,3,2022-11-12,Warrior,Oscar & The Wolf,BE,

Belgium,4,2022-11-12,Emergency,Goldband,NL,

Belgium,5,2022-11-12,Snap,Rosa Linn,AM,Indie Pop

Belgium,6,2022-11-12,Unholy,Sam Smith & Kim Petras,US,Dance

Belgium,7,2022-11-12,Hold Me Closer,Elton John & Britney Spears,US,Dance

Belgium,8,2022-11-12,Forget Me,Lewis Capaldi,GB,Alternative

Belgium,9,2022-11-12,In De Regen,Camille,FR,Pop

Belgium,10,2022-11-12,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,

Belgium,11,2022-11-12,I Ain't Worried,OneRepublic,US,Pop

Belgium,12,2022-11-12,Never Gonna Not Dance Again,P!nk,US,Pop

Belgium,13,2022-11-12,Humankind,Coldplay,GB,Pop

Belgium,14,2022-11-12,Miss You,Oliver Tree & Robin Schulz,DE,Pop

Belgium,15,2022-11-12,Celestial,Ed Sheeran,GB,Pop

Belgium,16,2022-11-12,Wat Een Idee!?,Pommelien Thijs,BE,Pop

Belgium,17,2022-11-12,Adrenaline,"Kris Kross Amsterdam, Ronnie Flex & Zoe Tauran",NL,

Belgium,18,2022-11-12,How Do I Say Goodbye,Dean Lewis,AU,Singer/Songwriter

Belgium,19,2022-11-12,The Loneliest,Maneskin,IT,

Belgium,20,2022-11-12,Million Dollar Baby,Ava Max,US,Pop

Belgium,1,2022-10-15,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Belgium,2,2022-10-15,Snap,Rosa Linn,AM,Indie Pop

Belgium,3,2022-10-15,Warrior,Oscar & The Wolf,BE,

Belgium,4,2022-10-15,Noodgeval,Goldband,NL,House

Belgium,5,2022-10-15,I Ain't Worried,OneRepublic,US,Pop

Belgium,6,2022-10-15,Hold Me Closer,Elton John & Britney Spears,US,Dance

Belgium,7,2022-10-15,Better Off Alone,Berre,BE,

Belgium,8,2022-10-15,As It Was,Harry Styles,England,Pop

Belgium,9,2022-10-15,Uit Mijn Hoofd,Pauline,FR,Pop

Belgium,10,2022-10-15,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,

Belgium,11,2022-10-15,In De Regen,Camille,FR,Pop

Belgium,12,2022-10-15,Forget Me,Lewis Capaldi,GB,Alternative

Belgium,13,2022-10-15,Humankind,Coldplay,GB,Pop

Belgium,14,2022-10-15,Wat Een Idee!?,Pommelien Thijs,BE,Pop

Belgium,15,2022-10-15,Calm Down,Rema,GB,

Belgium,16,2022-10-15,Celestial,Ed Sheeran,GB,Pop

Belgium,17,2022-10-15,Words,Alesso & Zara Larsson,SE,Dance

Belgium,18,2022-10-15,Unholy,Sam Smith & Kim Petras,US,Dance

Belgium,19,2022-10-15,In The Stars,Benson Boone,Monroe,Pop

Belgium,20,2022-10-15,Sunroof,Nicky Youre & Dazy,US,Pop

Brazil,1,2023-08-28,Erro Gostoso,Simone Mendes,BR,Sertanejo

Brazil,2,2023-08-28,Lapada Dela,"Menos, Mais & Matheus Fernandez",BR,

Brazil,3,2023-08-28,Desejo Imortal,Gusttavo Lima,BR,Sertanejo

Brazil,4,2023-08-28,E Ai,Luan Santana,BR,Sertanejo

Brazil,5,2023-08-28,Poderosa,Thiaguinho,BR,

Brazil,6,2023-08-28,Vira Lata Caramelo,"Tierry, Ze Neto & Cristiano",BR,

Brazil,7,2023-08-28,Manda Um Oi,"Guilherme, Benuto & Simone Mendes",BR,

Brazil,8,2023-08-28,Felizes Para Sempre,Maiara & Maraisa,BR,Sertanejo

Brazil,9,2023-08-28,Ta OK,Dennis & Kevin O Chris,BR,

Brazil,10,2023-08-28,Nosso Quadro,Ana Castela,Mato Grosso do Sul,

Brazil,11,2023-08-28,Nao Vitalicio,"Matheus, Kauan & Mari Fernandez",BR,

Brazil,12,2023-08-28,Altas Loucurinhas,Matheus Fernandes,,Forr�

Brazil,13,2023-08-28,Palhaca,Naiara Azevedo & Ana Castela,BR,Sertanejo

Brazil,14,2023-08-28,Oi Balde,Ze Neto & Cristiano,BR,

Brazil,15,2023-08-28,O Bagulho E Louco Mano,Joao Carreiro,,

Brazil,16,2023-08-28,Saudade Da Minha Vida,Gusttavo Lima,BR,Sertanejo

Brazil,17,2023-08-28,Cuida Da Sua Vida,George Henrique & Rodrigo,Goi�nia,Sertanejo

Brazil,18,2023-08-28,Traumatizei,Henrique & Juliano,BR,Sertanejo

Brazil,19,2023-08-28,Beijo De Glicose,"Diego & Victor Hugo, Jorge & Mateus",BR,

Brazil,20,2023-08-28,Pode Parar,Alexandre Pires & Jorge,BR,Pagode

Canada,1,2023-08-19,Last Night,Morgan Wallen,US,Country

Canada,2,2023-08-19,Fast Car,Luke Combs,US,Country

Canada,3,2023-08-19,Cruel Summer,Taylor Swift,US,Pop

Canada,4,2023-08-19,Dance The Night,Dua Lipa,England,Pop

Canada,5,2023-08-19,Calm Down,Rema,GB,

Canada,6,2023-08-19,Fukumean,Gunna,US,Hip-Hop/Rap

Canada,7,2023-08-19,Meltdown,Travis Scott & Drake,US,

Canada,8,2023-08-19,Vampire,Olivia Rodrigo,US,Pop

Canada,9,2023-08-19,Flowers,Miley Cyrus,US,Pop

Canada,10,2023-08-19,What Was I Made For?,Billie Eilish,US,Alternative

Canada,11,2023-08-19,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

Canada,12,2023-08-19,Karma,Taylor Swift,US,Pop

Canada,13,2023-08-19,Chemical,Post Malone,US,Pop

Canada,14,2023-08-19,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Canada,15,2023-08-19,Confetti,Charlotte Cardin,Qu�bec,Pop

Canada,16,2023-08-19,I Know?,Travis Scott,US,Hip-Hop/Rap

Canada,17,2023-08-19,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,18,2023-08-19,Telekinesis,"Travis Scott, SZA & Future",US,

Canada,19,2023-08-19,FE!N,Travis Scott & Playboi Carti,US,

Canada,20,2023-08-19,Anti-Hero,Taylor Swift,US,Pop

Canada,1,2023-07-22,Last Night,Morgan Wallen,US,Country

Canada,2,2023-07-22,Calm Down,Rema,GB,

Canada,3,2023-07-22,Fast Car,Luke Combs,US,Country

Canada,4,2023-07-22,Fukumean,Gunna,US,Hip-Hop/Rap

Canada,5,2023-07-22,Vampire,Olivia Rodrigo,US,Pop

Canada,6,2023-07-22,Flowers,Miley Cyrus,US,Pop

Canada,7,2023-07-22,Cruel Summer,Taylor Swift,US,Pop

Canada,8,2023-07-22,I Can See You (Taylor's Version),Taylor Swift,US,Pop

Canada,9,2023-07-22,Karma,Taylor Swift,US,Pop

Canada,10,2023-07-22,Chemical,Post Malone,US,Pop

Canada,11,2023-07-22,Eyes Closed,Ed Sheeran,GB,Pop

Canada,12,2023-07-22,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Canada,13,2023-07-22,Dance The Night,Dua Lipa,England,Pop

Canada,14,2023-07-22,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,15,2023-07-22,Mine,Taylor Swift,US,Pop

Canada,16,2023-07-22,Confetti,Charlotte Cardin,Qu�bec,Pop

Canada,17,2023-07-22,Back To December,Taylor Swift,US,Pop

Canada,18,2023-07-22,Enchanted (Taylor's Version),Taylor Swift,US,Country

Canada,19,2023-07-22,Anti-Hero,Taylor Swift,US,Pop

Canada,20,2023-07-22,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

Canada,1,2023-06-24,Calm Down,Rema,GB,

Canada,2,2023-06-24,Last Night,Morgan Wallen,US,Country

Canada,3,2023-06-24,Flowers,Miley Cyrus,US,Pop

Canada,4,2023-06-24,Fast Car,Luke Combs,US,Country

Canada,5,2023-06-24,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Canada,6,2023-06-24,Eyes Closed,Ed Sheeran,GB,Pop

Canada,7,2023-06-24,Karma,Taylor Swift,US,Pop

Canada,8,2023-06-24,Chemical,Post Malone,US,Pop

Canada,9,2023-06-24,Anti-Hero,Taylor Swift,US,Pop

Canada,10,2023-06-24,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,11,2023-06-24,Kill Bill,SZA,US,R&B/Soul

Canada,12,2023-06-24,Cupid,Fifty Fifty,GB,

Canada,13,2023-06-24,All My Life,Lil Durk & J. Cole,US,

Canada,14,2023-06-24,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Canada,15,2023-06-24,Dance The Night,Dua Lipa,England,Pop

Canada,16,2023-06-24,As It Was,Harry Styles,England,Pop

Canada,17,2023-06-24,As It Was,Harry Styles,England,Pop

Canada,18,2023-06-24,Die For You,Weeknd,CA,

Canada,19,2023-06-24,Wish You The Best,Lewis Capaldi,GB,Alternative

Canada,20,2023-06-24,Dial Drunk,Noah Kahan,US,Alternative

Canada,1,2023-05-27,Calm Down,Rema,GB,

Canada,2,2023-05-27,Last Night,Morgan Wallen,US,Country

Canada,3,2023-05-27,Flowers,Miley Cyrus,US,Pop

Canada,4,2023-05-27,Eyes Closed,Ed Sheeran,GB,Pop

Canada,5,2023-05-27,Fast Car,Luke Combs,US,Country

Canada,6,2023-05-27,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Canada,7,2023-05-27,Cupid,Fifty Fifty,GB,

Canada,8,2023-05-27,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,9,2023-05-27,Kill Bill,SZA,US,R&B/Soul

Canada,10,2023-05-27,Anti-Hero,Taylor Swift,US,Pop

Canada,11,2023-05-27,All My Life,Lil Durk & J. Cole,US,

Canada,12,2023-05-27,Chemical,Post Malone,US,Pop

Canada,13,2023-05-27,Die For You,Weeknd,CA,

Canada,14,2023-05-27,Daylight,David Kushner,US,Pop

Canada,15,2023-05-27,Escapism,Raye & 070 Shake,US,

Canada,16,2023-05-27,Players,Coi Leray,US,Hip-Hop/Rap

Canada,17,2023-05-27,As It Was,Harry Styles,England,Pop

Canada,18,2023-05-27,Boy's A Liar,PinkPantheress,England,Pop

Canada,19,2023-05-27,Search & Rescue,Drake,CA,Hip-Hop/Rap

Canada,20,2023-05-27,Sure Thing,Miguel,US,R&B/Soul

Canada,1,2023-04-29,Flowers,Miley Cyrus,US,Pop

Canada,2,2023-04-29,Calm Down,Rema,GB,

Canada,3,2023-04-29,Last Night,Morgan Wallen,US,Country

Canada,4,2023-04-29,Kill Bill,SZA,US,R&B/Soul

Canada,5,2023-04-29,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,6,2023-04-29,Daylight,David Kushner,US,Pop

Canada,7,2023-04-29,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Canada,8,2023-04-29,Search & Rescue,Drake,CA,Hip-Hop/Rap

Canada,9,2023-04-29,Die For You,Weeknd,CA,

Canada,10,2023-04-29,Anti-Hero,Taylor Swift,US,Pop

Canada,11,2023-04-29,Boy's A Liar,PinkPantheress,England,Pop

Canada,12,2023-04-29,Fast Car,Luke Combs,US,Country

Canada,13,2023-04-29,Chemical,Post Malone,US,Pop

Canada,14,2023-04-29,Eyes Closed,Ed Sheeran,GB,Pop

Canada,15,2023-04-29,Players,Coi Leray,US,Hip-Hop/Rap

Canada,16,2023-04-29,Lavender Haze,Taylor Swift,US,Pop

Canada,17,2023-04-29,Escapism,Raye & 070 Shake,US,

Canada,18,2023-04-29,Unholy,Sam Smith & Kim Petras,US,Dance

Canada,19,2023-04-29,As It Was,Harry Styles,England,Pop

Canada,20,2023-04-29,Cupid,Fifty Fifty,GB,

Canada,1,2023-04-01,Flowers,Miley Cyrus,US,Pop

Canada,2,2023-04-01,Calm Down,Rema,GB,

Canada,3,2023-04-01,Last Night,Morgan Wallen,US,Country

Canada,4,2023-04-01,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Canada,5,2023-04-01,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,6,2023-04-01,Kill Bill,SZA,US,R&B/Soul

Canada,7,2023-04-01,Boy's A Liar,PinkPantheress,England,Pop

Canada,8,2023-04-01,Die For You,Weeknd,CA,

Canada,9,2023-04-01,Anti-Hero,Taylor Swift,US,Pop

Canada,10,2023-04-01,Players,Coi Leray,US,Hip-Hop/Rap

Canada,11,2023-04-01,Unholy,Sam Smith & Kim Petras,US,Dance

Canada,12,2023-04-01,All Of The Girls You Loved Before,Taylor Swift,US,Pop

Canada,13,2023-04-01,Escapism,Raye & 070 Shake,US,

Canada,14,2023-04-01,As It Was,Harry Styles,England,Pop

Canada,15,2023-04-01,Lavender Haze,Taylor Swift,US,Pop

Canada,16,2023-04-01,Until I Found You,Stephen Sanchez,,Singer/Songwriter

Canada,17,2023-04-01,Made You Look,Meghan Trainor,US,Pop

Canada,18,2023-04-01,Rock And A Hard Place,Bailey Zimmerman,US,Country

Canada,19,2023-04-01,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,

Canada,20,2023-04-01,Something In The Orange,Zach Bryan,Seattle,Country

Canada,1,2023-03-04,Flowers,Miley Cyrus,US,Pop

Canada,2,2023-03-04,Boy's A Liar,PinkPantheress,England,Pop

Canada,3,2023-03-04,Calm Down,Rema,GB,

Canada,4,2023-03-04,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,5,2023-03-04,Kill Bill,SZA,US,R&B/Soul

Canada,6,2023-03-04,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Canada,7,2023-03-04,Last Night,Morgan Wallen,US,Country

Canada,8,2023-03-04,Unholy,Sam Smith & Kim Petras,US,Dance

Canada,9,2023-03-04,Anti-Hero,Taylor Swift,US,Pop

Canada,10,2023-03-04,Made You Look,Meghan Trainor,US,Pop

Canada,11,2023-03-04,As It Was,Harry Styles,England,Pop

Canada,12,2023-03-04,Escapism,Raye & 070 Shake,US,

Canada,13,2023-03-04,Forget Me,Lewis Capaldi,GB,Alternative

Canada,14,2023-03-04,Players,Coi Leray,US,Hip-Hop/Rap

Canada,15,2023-03-04,Until I Found You,Stephen Sanchez,,Singer/Songwriter

Canada,16,2023-03-04,Sure Thing,Miguel,US,R&B/Soul

Canada,17,2023-03-04,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,

Canada,18,2023-03-04,Lavender Haze,Taylor Swift,US,Pop

Canada,19,2023-03-04,Die For You,Weeknd,CA,

Canada,20,2023-03-04,Something In The Orange,Zach Bryan,Seattle,Country

Canada,1,2023-02-04,Flowers,Miley Cyrus,US,Pop

Canada,2,2023-02-04,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,3,2023-02-04,Kill Bill,SZA,US,R&B/Soul

Canada,4,2023-02-04,Anti-Hero,Taylor Swift,US,Pop

Canada,5,2023-02-04,Unholy,Sam Smith & Kim Petras,US,Dance

Canada,6,2023-02-04,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Canada,7,2023-02-04,Calm Down,Rema,GB,

Canada,8,2023-02-04,Made You Look,Meghan Trainor,US,Pop

Canada,9,2023-02-04,Escapism,Raye & 070 Shake,US,

Canada,10,2023-02-04,As It Was,Harry Styles,England,Pop

Canada,11,2023-02-04,Forget Me,Lewis Capaldi,GB,Alternative

Canada,12,2023-02-04,I Ain't Worried,OneRepublic,US,Pop

Canada,13,2023-02-04,Hold Me Closer,Elton John & Britney Spears,US,Dance

Canada,14,2023-02-04,Something In The Orange,Zach Bryan,Seattle,Country

Canada,15,2023-02-04,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",US,Hip-Hop/Rap

Canada,16,2023-02-04,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,

Canada,17,2023-02-04,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap

Canada,18,2023-02-04,10:35,DJ Tiesto & Tate McRae,NL,

Canada,19,2023-02-04,Until I Found You,Stephen Sanchez,,Singer/Songwriter

Canada,20,2023-02-04,Sure Thing,Miguel,US,R&B/Soul

Canada,1,2023-01-07,Rockin' Around The Christmas Tree,Brenda Lee,Nashville,Christmas

Canada,2,2023-01-07,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop

Canada,3,2023-01-07,Last Christmas,Wham!,GB,Pop

Canada,4,2023-01-07,Jingle Bell Rock,Bobby Helms,US,Holiday

Canada,5,2023-01-07,It's Beginning To Look A Lot Like Christmas,Michael Buble,CA,

Canada,6,2023-01-07,A Holly Jolly Christmas,Burl Ives,US,Holiday

Canada,7,2023-01-07,It's The Most Wonderful Time Of The Year,Andy Williams,US,Christmas: Classic

Canada,8,2023-01-07,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,9,2023-01-07,Feliz Navidad,Jose Feliciano,US,

Canada,10,2023-01-07,Unholy,Sam Smith & Kim Petras,US,Dance

Canada,11,2023-01-07,Anti-Hero,Taylor Swift,US,Pop

Canada,12,2023-01-07,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,US,Christmas: Classic

Canada,13,2023-01-07,The Christmas Song (Merry Christmas To You),Nat King Cole,US,

Canada,14,2023-01-07,Kill Bill,SZA,US,R&B/Soul

Canada,15,2023-01-07,Underneath The Tree,Kelly Clarkson,US,Holiday

Canada,16,2023-01-07,Sleigh Ride,Ronettes,US,

Canada,17,2023-01-07,Mistletoe,Justin Bieber,CA,Holiday

Canada,18,2023-01-07,Santa Tell Me,Ariana Grande,US,Holiday

Canada,19,2023-01-07,White Christmas,Bing Crosby,US,Musicals

Canada,20,2023-01-07,Wonderful Christmastime,Paul McCartney,GB,Rock

Canada,1,2022-12-10,Anti-Hero,Taylor Swift,US,Pop

Canada,2,2022-12-10,Unholy,Sam Smith & Kim Petras,US,Dance

Canada,3,2022-12-10,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,4,2022-12-10,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap

Canada,5,2022-12-10,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop

Canada,6,2022-12-10,Rockin' Around The Christmas Tree,Brenda Lee,Nashville,Christmas

Canada,7,2022-12-10,Last Christmas,Wham!,GB,Pop

Canada,8,2022-12-10,I Ain't Worried,OneRepublic,US,Pop

Canada,9,2022-12-10,Jingle Bell Rock,Bobby Helms,US,Holiday

Canada,10,2022-12-10,As It Was,Harry Styles,England,Pop

Canada,11,2022-12-10,Made You Look,Meghan Trainor,US,Pop

Canada,12,2022-12-10,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,

Canada,13,2022-12-10,I Like You (A Happier Song),Post Malone & Doja Cat,US,

Canada,14,2022-12-10,Hold Me Closer,Elton John & Britney Spears,US,Dance

Canada,15,2022-12-10,It's Beginning To Look A Lot Like Christmas,Michael Buble,CA,

Canada,16,2022-12-10,Calm Down,Rema,GB,

Canada,17,2022-12-10,Late Night Talking,Harry Styles,England,Pop

Canada,18,2022-12-10,Lift Me Up,Rihanna,US,Pop

Canada,19,2022-12-10,It's The Most Wonderful Time Of The Year,Andy Williams,US,Christmas: Classic

Canada,20,2022-12-10,Numb,Marshmello & Khalid,US,R&B/Soul

Canada,1,2022-11-12,Anti-Hero,Taylor Swift,US,Pop

Canada,2,2022-11-12,Unholy,Sam Smith & Kim Petras,US,Dance

Canada,3,2022-11-12,Lift Me Up,Rihanna,US,Pop

Canada,4,2022-11-12,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,5,2022-11-12,Lavender Haze,Taylor Swift,US,Pop

Canada,6,2022-11-12,I Ain't Worried,OneRepublic,US,Pop

Canada,7,2022-11-12,Midnight Rain,Taylor Swift,US,Pop

Canada,8,2022-11-12,Maroon,Taylor Swift,US,Pop

Canada,9,2022-11-12,Bejeweled,Taylor Swift,US,Pop

Canada,10,2022-11-12,Snow On The Beach,Taylor Swift & Lana Del Rey,US,

Canada,11,2022-11-12,"You're On Your Own, Kid",Taylor Swift,US,Pop

Canada,12,2022-11-12,Karma,Taylor Swift,US,Pop

Canada,13,2022-11-12,As It Was,Harry Styles,England,Pop

Canada,14,2022-11-12,Numb,Marshmello & Khalid,US,R&B/Soul

Canada,15,2022-11-12,I Like You (A Happier Song),Post Malone & Doja Cat,US,

Canada,16,2022-11-12,Vigilante Shit,Taylor Swift,US,Pop

Canada,17,2022-11-12,Hold Me Closer,Elton John & Britney Spears,US,Dance

Canada,18,2022-11-12,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,

Canada,19,2022-11-12,Question...?,Taylor Swift,US,Pop

Canada,20,2022-11-12,Shirt,SZA,US,R&B/Soul

Canada,1,2022-10-15,Unholy,Sam Smith & Kim Petras,US,Dance

Canada,2,2022-10-15,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Canada,3,2022-10-15,Sunroof,Nicky Youre & Dazy,US,Pop

Canada,4,2022-10-15,I Ain't Worried,OneRepublic,US,Pop

Canada,5,2022-10-15,As It Was,Harry Styles,England,Pop

Canada,6,2022-10-15,Numb,Marshmello & Khalid,US,R&B/Soul

Canada,7,2022-10-15,I Like You (A Happier Song),Post Malone & Doja Cat,US,

Canada,8,2022-10-15,Late Night Talking,Harry Styles,England,Pop

Canada,9,2022-10-15,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,

Canada,10,2022-10-15,About Damn Time,Lizzo,US,Pop

Canada,11,2022-10-15,Hold Me Closer,Elton John & Britney Spears,US,Dance

Canada,12,2022-10-15,Bad Habit,Steve Lacy,US,R&B/Soul

Canada,13,2022-10-15,Super Freaky Girl,Nicki Minaj,US,Hip-Hop/Rap

Canada,14,2022-10-15,HeatWaves,Glass Animals,GB,Alternative

Canada,15,2022-10-15,Vegas,Doja Cat,US,Pop

Canada,16,2022-10-15,Under The Influence,Chris Brown,US,R&B/Soul

Canada,17,2022-10-15,The Kind Of Love We Make,Luke Combs,US,Country

Canada,18,2022-10-15,Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,US,Pop

Canada,19,2022-10-15,Calm Down,Rema,GB,

Canada,20,2022-10-15,Something In The Orange,Zach Bryan,Seattle,Country

Chile,1,2023-08-12,Cabana,El Jordan 23,,

Chile,2,2023-08-12,Tu Falta De Querer,Mon Laferte,MX,Rock y Alternativo

Chile,3,2023-08-12,Mi Buen Amor,Mon Laferte & Enrique Bunbury,ES,

Chile,4,2023-08-12,Marisola,Cris MJ,,

Chile,5,2023-08-12,La Inocente,Feir & Mora,,

Chile,6,2023-08-12,Xq Tan Sola?,Nickoog Clk,,

Chile,7,2023-08-12,El Amor De Tu Vida,Gino Mella & Jairo Vera,,

Chile,8,2023-08-12,Si Supieras,Bayron Fire,,

Chile,9,2023-08-12,Roll Royce,Standly,,

Chile,10,2023-08-12,Ultra Solo Remix,"Feid, De La Ghetto, Paloma Mami, Polima Westcoast & Pailita",CL,

Chile,11,2023-08-12,34 Amor Y Mafia Remix,El Jincho & Harry Nach,,

Chile,12,2023-08-12,Pegate,Standly,,Latino

Chile,13,2023-08-12,Bailando,El Jordan 23,,

Chile,14,2023-08-12,Me Acorde De Ti,Pailita,Santiago,M�sica tropical

Chile,15,2023-08-12,Mi Bruja,Jere Klein & Drako Mafia,ES,

Chile,16,2023-08-12,Sheraton,El Jordan 23,,Urbano latino

Chile,17,2023-08-12,Tuyo,Mora,,Urbano latino

Chile,18,2023-08-12,512,Jhay Cortez & Mora,PR,

Chile,19,2023-08-12,Amarrame,Mon Laferte & Juanes,MX,

